regin_d,dstnc_b,white,black,hispanic,bagrad,median_hh_income,own_occupied,rent_occupied,occupied,median_rent,median_rent_inc_pct,region_id,trt,buffer_500,buffer_1000,buffer_1500,buffer_2000,overlap_weights_full_sample,total_land_assessed_value,total_improvement_assessed_value,total_assessed_value,avg_lot_size,avg_year_built,avg_effective_year_built,avg_sqfeet,avg_bedrooms,property_count,no_of_buildings,total_nlcd_area_m2,water_m2,total_nlcd_area_acre,total_improvement_assessed_value_per_acre,total_assessed_value_per_acre,total_land_assessed_value_per_acre,property_count_per_acre,no_of_buildings_per_acre,avg_log_land_assessed_value,avg_log_improvement_assessed_value,avg_log_assessed_value,avg_log_improvement_assessed_value_per_acre,avg_log_assessed_value_per_acre,avg_log_land_assessed_value_per_acre,no_buildings,no_buildings_per_area,overlap_weights_zsample.x,avg_log_sales_price_amount,total_sales_price_amount,avg_sales_price_amount,sales_count,avg_log_sales_price_amount_per_acre,total_sales_price_amount_per_acre,sales_count_per_acre,overlap_weights_zsample.y,tot_BldgClaim_bldg_weighted,tot_BldgCoverage_bldg_weighted,tot_BldgClmCount_bldg_weighted,tot_policyCount_bldg_weighted,tot_area,tot_bldg,tot_claims_per_policy,tot_claims_per_1000_coverage,tot_claims_per_acre,tot_claims_per_bldg,tot_no_policies_per_bldg,tot_bldg_per_acre,tot_coverage_per_bldg,tot_coverage_per_acre,barrier,barrier_type
L01,1000,0.964859104570313,0.004106037369218953,9.99939223414803e-4,0.1143182863133856,53396.78600246557,0.5388881068857995,0.08507720726087131,0.6239653141466708,1066.729859559398,26.296623244492473,NA,1,0,0,1,0,5.66e-5,45121200,45952500,91073700,2.3127755102040815,1985.8638743455497,1983.1458333333333,2366.625641025641,3.796511627906977,248,213,26229409.41176481,22143755.29411768,1009.6059890117822,45515.28071359701,90207.1709074788,44691.890193881794,0.24564038119736809,0.21097339191548148,11.436450258629923,9.88245114070007,12.309333633560806,0.00978842365066907,0.01219221534690911,0.01132763710110723,411,0.4070895027101544,4.4422106030349495e-5,12.51132937255018,79135796,425461.2688172043,277,0.01239228917886715,78382.85119273048,0.2743644580309313,4.4422106030349495e-5,79285.12193622657,1434704.6734426536,6.0726648576574895,366.2194144892278,12311624.550384978,81,216.4962282155544,55.26232917745888,26.060696274889622,978.8286658793404,4.5212273393731826,0.02662436970159403,17712.40337583523,471.58157578199945,1,cape
L01,1500,0.9520515697164007,0.019129851874257024,0.004941891783366067,0.1717203703297154,57192.02917851768,0.284449888679047,0.0467567566408615,0.33120664531990857,1018.9995750879415,25.69999468859927,NA,1,0,0,0,1,5.66e-5,56588800,55891700,112480500,2.4903804347826086,1990.8453608247423,1982,2835.818181818182,4.302083333333333,221,209,24000914.11764705,19673015.29411764,1069.4670782823528,52261.26276815029,105174.34550734598,52913.082739195685,0.20664497719269972,0.19542443544467983,11.603882706538188,11.284631122819452,12.700883547343876,0.01055163955205002,0.01187589950664258,0.01085015419565315,480,0.4488216699207958,4.4422106030349495e-5,12.975839163959064,111246416,650563.8362573099,265,0.01213299542123285,104020.42125379904,0.247786963602106,4.4422106030349495e-5,25884.828575820487,452398.8866406231,2.101091253596575,128.00621651968467,10086766.057578668,65,202.2154023421194,57.21682643393173,10.38491686320504,398.2281319356998,1.969326407995149,0.02607780824706238,6959.9828713942015,181.50109872305663,1,cape
L03,0,0.9477011600127668,0.011778581066438039,0.1417624138188018,0.22566131336662182,47699.49908177889,0.26374173471089163,0.09928679812206179,0.3630285328329535,1077.4112918091148,37.91130993466995,NA,1,1,0,0,0,0.014009243,0,0,281041195,0.5258879056047198,1989.9323204419888,NA,4273.807692307692,3.7016248153618903,1021,814,10326208.235294126,2059637.6470588243,2042.7522580588256,0,137579.67658156753,0,0.49981587144112616,0.3984819974075188,NA,NA,12.176197662577549,NA,0.00596068251279196,NA,1031,0.5047112276746337,0.01499491804203685,12.15651838739529,307654350,361520.9753231493,1195,0.00595104880654853,150607.76400382293,0.5849950699041584,0.01499491804203685,1731813.7202248003,22546137.608774476,94.87146482958666,2189.0645395213924,5034441.034261388,662,791.1204484649122,76.81199105033474,1392.065264056796,2616.0328100072516,3.306744017403916,0.5321283657955869,34057.60968092821,18123.02018241629,1,barrier
L03,500,0.9718559781036714,0.005350766628117052,0.08600296254278957,0.20645293963100309,42580.661870699,0.2956748234012324,0.13373902638242546,0.4294138497836578,962.9625705055198,45.02227508234541,NA,1,0,1,0,0,0.014009243,0,0,238913520,0.6004416666666667,1984.7866666666664,NA,3491.3714285714286,3.501766784452297,722,671,13083889.411764693,6064630.588235291,1734.5290478823504,0,137739.7053636458,0,0.4162513166795762,0.3868485228420992,NA,NA,12.470991147227345,NA,0.00718984277746914,NA,920,0.5304033398133103,0.01499491804203685,12.509652145251245,196643360,380354.66150870407,823,0.00721213182363478,113369.88575664251,0.4744803789851678,0.01499491804203685,1519915.0626142132,19787471.22461929,83.26332487309645,1921.218274111675,3924509.1488523,581,791.1204484649122,76.81199105033474,1567.2693930049545,2616.0328100072516,3.306744017403916,0.5991015812223739,34057.60968092821,20403.96781249852,1,barrier
L03,1000,0.9411251390829942,0.01703569067985588,0.14114642077292966,0.24691341149883445,46209.43940331172,0.23533967837783945,0.08354008869406372,0.31887976707190313,1079.7653269663285,35.122299206449654,NA,1,0,0,1,0,0.014009243,0,0,67724590,0.8670108695652174,1985.509090909091,NA,3329,3.019704433497537,276,249,15707385.882352922,9334327.058823524,1574.8465658823495,0,43003.92906026087,0,0.17525516833150262,0.1581106409947252,NA,NA,12.195976009972826,NA,0.00774423126302447,NA,400,0.25399299758188787,0.01499491804203685,12.123025811575474,92856908,754934.2113821139,206,0.00769790916411163,58962.51102276396,0.13080639375467223,0.01499491804203685,507510.3651414067,6607176.2781000715,27.802211747643216,641.5083393763596,3543307.513835335,194,791.1204484649122,76.81199105033474,579.6231871697157,2616.032810007251,3.3067440174039153,0.22156571773582193,34057.6096809282,7545.998733321335,1,barrier
L03,1500,0.9744234558457461,0.007584609766838433,0.06615036918913664,0.21981010133362694,40253.94059682785,0.27004248996995067,0.12305724220276312,0.3930997321727138,933.3265761290976,44.74437428023634,NA,1,0,0,0,1,0.014009243,0,0,77317684,0.3797202797202797,1985.063909774436,NA,3008.2608695652175,3.1219512195121952,307,294,17085818.823529396,11751914.117647056,1318.0611918705852,0,58660.162727552255,0,0.23291786594847488,0.2230548944262268,NA,NA,12.254466024268956,NA,0.00929734226290168,NA,295,0.2238135845433228,0.01499491804203685,12.30123268839876,161124262,722530.3228699552,325,0.00933282366878651,122243.3852037881,0.24657428805620307,0.01499491804203685,363628.560591008,4734007.745649021,19.920141406816533,459.6374184191443,3483012.945800096,139,791.1204484649123,76.81199105033475,422.4862482848507,2616.0328100072516,3.306744017403916,0.16149883390938033,34057.60968092821,5500.264249210729,1,barrier
L05,0,0.9658819859993265,4.914431772989015e-4,0.0017496771276882877,0.40974530202090975,60885,0.1319398069196341,0.06179454038821264,0.19373434730784678,1260,30.5,NA,1,1,0,0,0,2.11e-4,0,0,0,NA,NA,NA,NA,NA,1,1,22779554.11764708,15211411.764705889,1870.163656835298,0,0,0,5.347125618365431e-4,5.347125618365431e-4,NA,NA,NA,NA,NA,NA,52,0.02780505321550024,1.7213029947360346e-4,11.671879077028816,24142915,355042.8676470588,88,0.00624110036272442,12909.519929851906,0.04705470544161579,1.7213029947360346e-4,17493.3838221067,222689.97184318816,0.7470940726301348,34.28748826799508,11861091.357871575,52,510.19729661666486,78.55487913225403,5.968412804141256,336.4112273482058,0.6593747743845207,0.01774141978312629,4282.49945852285,75.97762061466493,0,NA
L05,500,0.926502463399388,0.01582555799177466,0.05634347597071546,0.3405503459865691,60885,0.1319210879467688,0.06192764837851954,0.19384873632528835,1260,30.5,NA,1,0,1,0,0,2.11e-4,43000,61160,104160,0.275,1983,NA,NA,3,1,1,23551630.588235296,13960549.411764752,2370.052069517636,25.805340222946057,43.94840153077275,18.14306130782669,4.21931658321551e-4,4.21931658321551e-4,10.66897865021924,11.021265010465248,11.553693058010747,0.00465022062266688,0.00487486887170466,0.00450157985448422,32,0.01350181306628963,1.7213029947360346e-4,12.227757005971169,415500,207750,3,0.00515927779108237,175.31260403260444,0.00126579497496465,1.7213029947360346e-4,6728.2245469641175,85649.989170457,0.2873438740885134,13.18749548769042,10785839.63274772,31,510.1972966166648,78.55487913225404,2.5243885267035755,217.03950151497153,0.4254030802480781,0.01163100960462463,2762.902876466355,32.13534989282519,0,NA
L05,1000,0.9616893429614501,0.0021240294930864635,0.0075621475569461315,0.40237828151076305,60885,0.13193813328884332,0.06180644134200313,0.1937445746308465,1259.9999999999998,30.5,NA,1,0,0,1,0,2.11e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6593507.194377754,0,NA,NA,0,NA,NA,0,NA,0,0,NA
L05,1500,0.7943052325098463,0.06272192571710239,2.445533582512825e-5,0.3963428519622401,60885,0.42681576562461215,0.1907226383019642,0.6175384039265764,1005.2404542325042,18.398921576043954,NA,1,0,0,0,1,2.11e-4,10205830,10304950,20510780,1.1963636363636363,1986.8333333333333,1992.3636363636365,NA,3.2291666666666665,66,54,23040451.764705915,12729356.470588248,2547.9747581294164,4044.36895111368,8049.836417947049,4005.467466833369,0.02590292536824563,0.02119330257401915,11.59186252266893,9.495865983138067,12.27756485107811,0.00372682890709224,0.0048185582733526,0.00454944166369177,76,0.02982761103010103,1.7213029947360346e-4,12.547186707326986,11889500,409982.7586206897,52,0.00492437637668688,4666.2550176629775,0.02040836544164807,1.7213029947360346e-4,143451.24333333332,1934100,10,275,4866133.180652103,54,521.6408848484848,74.16950691966977,119.29713258584268,2656.5045061728392,5.092592592592593,0.04490755890254865,35816.666666666664,1608.439068026284,0,NA
L06,0,0.9094502545546562,0.009512930833119531,0.13819493552069706,0.2859781552170627,89517.49622361682,0.5760524516176808,0.14439337865598548,0.7204458302736663,1512.7363565796206,27.70064460729734,NA,1,1,0,0,0,3.06e-4,47758590,54356490,102115080,0.4756008064516129,1995.013651877133,1995.2,NA,2.993174061433447,548,320,15217912.941176483,10932420.000000004,1058.98816069412,51328.70415130206,96427.0270340587,45098.32288275665,0.5174750958885227,0.3021752384750498,9.821863199886009,6.794352166628889,11.292382742605184,0.00641589058198298,0.01066337015061955,0.00927476204592146,420,0.3966050004985027,2.1789080562349607e-4,11.91189567595845,102770188,237893.9537037037,595,0.01124837473928955,97045.64395945532,0.5618570840395457,2.1789080562349607e-4,256372.35349138355,3052801.7405574713,12.10752181181031,570.6298206738752,8122256.501793286,419,449.27962788314346,83.9793656055003,127.733310800015,611.8671921035407,1.3618850135414682,0.20875986234999808,7285.923008490385,1521.0082843451366,0,NA
L06,500,0.90818280602557,0.011062898503472505,0.14599092788506765,0.27899452270384084,91115.55471707472,0.6720824967030561,0.16685576035785907,0.8389382570609151,1541.9490289682913,27.847663988294244,NA,1,0,1,0,0,3.06e-4,9567530,13223200,22790730,1.8015845070422536,1995.952380952381,1993.7142857142856,1568.5,3.253968253968254,144,79,15132571.764705878,9784235.294117644,1321.6274252470582,10005.24031765467,17244.443906526543,7239.203588871876,0.10895657675466396,0.05977478863623925,10.350380659692243,6.166399987008996,10.944815393448518,0.00466576273253128,0.0082813167950132,0.00783154197769269,190,0.14376214988462604,2.1789080562349607e-4,12.186413228531777,17109995,259242.34848484848,100,0.00922076297429565,12946.15613534317,0.07566428941296108,2.1789080562349607e-4,108022.62135102712,1334124.6963562754,5.350277402908982,287.55540560803723,7689048.329652581,178,375.6584617931727,80.96890916273085,56.85279241104739,606.8686592754333,1.615479806786726,0.09368220214061868,7495.082563799299,702.1558398024724,0,NA
L06,1000,0.9046448381846269,0.005348082431306241,0.09103331553921631,0.25204693162791725,71540.41226185083,0.4820584971587672,0.14839269456421708,0.63045119172298425,1387.5151396998194,27.188572644730865,NA,1,0,0,1,0,3.06e-4,62433580,108456942,170890522,1.4286047337278107,2001.552783109405,1990.4875,7118.888888888889,3.347408829174664,845,582,15235069.411764707,8419425.882352937,1684.2136725529424,64396.18901537608,101466.0578909581,37069.86887558202,0.5017178127518365,0.34556185446339505,10.907582412302244,7.928469924454263,11.804204794931008,0.00470752022362829,0.00700873350412724,0.00647636495894755,456,0.2707494942187425,2.1789080562349607e-4,11.80695424843373,237598057,205357.00691443388,1408,0.00701036598909488,141073.5828072499,0.8359984382894506,2.1789080562349607e-4,139096.82730112792,1600000.033988104,7.0578014361640085,349.7260975325303,5039289.175452558,241,397.73076210930935,86.93551521647161,111.7011444474594,577.1652585109042,1.4511456329150634,0.1935340750336397,6639.004290407071,1284.8735544882975,0,NA
L06,1500,0.9071851481804469,0.008295508116778727,0.08595882406395289,0.23200548541612465,71881.27802536331,0.5545025123454086,0.18000165153771497,0.7345041638831237,1355.3256717217669,26.098730041081716,NA,1,0,0,0,1,3.06e-4,53261490,131581452,184842942,0.8599338235294117,2003.7430167597763,1990.4347826086955,5793,3.477653631284916,952,757,15937344.705882346,8515510.5882353,1834.0094288117616,71745.24292672283,100786.2550192875,29041.012092564677,0.5190813008070478,0.4127568746963606,10.729164113382629,9.215897156179077,11.852101970437896,0.00502499987808131,0.00646239969339567,0.00585011393334763,611,0.3331498684801536,2.1789080562349607e-4,11.942927610429573,285588726,204283.78111587983,1682,0.0065119226885149,155718.24305452476,0.9171163318880824,2.1789080562349607e-4,137002.95265770314,1637636.3317838756,6.497582512787191,310.4759550823878,3265910.7920951196,224,441.26751336137465,83.65896017247367,169.7599694904754,611.6203243647461,1.386053370903517,0.2775577637430461,7310.876481178016,2029.1905271173996,0,NA
L07,0,0.9457154914557081,0.011253399978920756,0.014588299658316756,0.33509539182000936,95317.20056904154,0.49541140010743523,0.053551263202153025,0.5489626633095882,1984.7695295592016,30.656134711802626,NA,1,1,0,0,0,2.95e-4,55795600,67122109,122917709,0.7673369963369964,1994.3938053097345,1993.5,2411.3849557522126,3.0755555555555554,273,227,11753304.705882356,7812077.647058832,973.9166185058808,68919.76964411426,126209.68434502363,57289.91470090937,0.2803114710362154,0.23307950155758567,11.992220283649674,10.637701173665564,12.75943487563528,0.01092259950342076,0.01310115736109932,0.01231339526996402,254,0.26080261407765093,2.3813734984717169e-4,12.74409832348278,120166082,482594.7068273092,368,0.0130854100662477,123384.36342153292,0.3778557558290376,2.3813734984717169e-4,135120.8123832005,1410860.2779480892,6.140772532188842,235.68798283261805,5992912.6485181535,144,573.3037839233459,95.77193042794852,91.24182837216745,938.3389748833368,1.636722103004292,0.0972375983673826,9797.640819083952,952.699062913959,0,NA
L07,500,0.9588005130963451,0.00980986975571834,0.009963605752091606,0.3427907519130282,100046.26852342494,0.8091348073759647,0.04378193165658646,0.852916739032551,2154.837412643961,26.71487900856851,NA,1,0,1,0,0,2.95e-4,136851060,153536413,290387473,0.824976923076923,1994.6263157894737,1990.5333333333333,2320.306338028169,3.426548672566372,650,572,13251074.117647044,7483965.882352929,1425.110116023529,107736.52595240231,203764.93699326573,96028.41104086344,0.45610510562768913,0.4013724929523664,11.848373345688994,11.017168762516537,12.719964479093395,0.00773074911099335,0.00892560114202668,0.00831400550207965,698,0.4897867134278877,2.3813734984717169e-4,12.571406259513868,240082864,396176.34323432343,831,0.0088213578152064,168466.18468325867,0.583112835040938,2.3813734984717169e-4,325734.8841467421,3940737.1781242033,16.683366449425105,559.2782228580512,5219697.46686328,375,582.420110123644,82.6583629974005,252.53909423405744,868.6263577246457,1.4914085942881363,0.29073386040872623,10508.632474997876,3055.2152870726395,0,NA
L07,1000,0.9491550721636848,0.00846052784620211,0.014903489409567514,0.3222342290019106,96287.33816118214,0.6917046271021388,0.05591905177954239,0.7476236788816811,2109.8753913333626,27.75685601036968,NA,1,0,0,1,0,2.95e-4,122269922,147212328,269482250,1.1680697305863708,1999.230476190476,1992,2454.753371868979,3.4396887159533076,635,530,14736285.882352913,8455902.35294116,1551.9455739529385,94856.63058726834,173641.55968021846,78784.92909295011,0.4091638332281206,0.3415068214344944,11.579852020678198,10.559399876166111,12.531499573485624,0.00680397563767034,0.00807470299462037,0.0074615065212521,512,0.32990847655558697,2.3813734984717169e-4,12.371907075807904,251371508,383773.2946564885,883,0.00797186917083412,161971.8579175011,0.5689632515597332,2.3813734984717169e-4,217696.18119292049,2702445.624249894,11.37577447499956,373.8807052402903,5130102.854338849,249,582.2610745665754,80.55524937836462,171.72535292677853,874.2818521804036,1.5015289367079934,0.19641875500275613,10853.195278112024,2131.7711043285553,0,NA
L07,1500,0.9596240682109054,0.0089359918205832,0.01012497349842416,0.34378505664355397,95183.3705450568,0.8655610329604271,0.04342975020169327,0.9089907831621202,2189.9034369432434,25.90223781052165,NA,1,0,0,0,1,2.95e-4,116412021,138703493,255115514,0.998585910652921,1996.409615384615,1982.2222222222224,2409.9728682170544,3.359767891682785,588,518,16197758.823529452,8867350.588235302,1811.4171790235373,76571.81051731524,140837.52597373654,64265.7154564213,0.32460771975065805,0.28596394358986543,11.626961495056957,11.146633372589069,12.663426169366923,0.00615354292852504,0.0069908943759677,0.00641870996350193,520,0.2870680514801738,2.3813734984717169e-4,12.407782937363203,254018645,378003.93601190473,883,0.00684976552118808,140231.9951149692,0.48746363357114125,2.3813734984717169e-4,136337.9226246395,1702654.5173187696,7.256298680654903,225.25798760133523,3951211.8818328567,193,605.2523334530196,80.0737444019681,139.6355604723763,706.414106863417,1.1671398321312707,0.19766813702571545,8822.044131185336,1743.837028170051,0,NA
L08,0,0.9802937143472626,0.010859076443305762,0,0.5338279510053426,131172.59389604395,0.8120381871842921,0.10088264653138973,0.9129208337156817,2351.023665974011,36.54927221091762,NA,1,1,0,0,0,0.004170736,140611200,96189300,236800500,2.1912389380530977,1986.888475836431,2001.6666666666667,1875.4312267657992,2.175373134328358,282,276,4201076.470588235,2428771.7647058815,437.9542158705884,219633.23222905817,540696.9299959256,321063.6977668674,0.6439029235953937,0.6302028613912364,5.297108526757167,12.219112992872462,12.947950269555678,0.02790043468032992,0.0295646206848747,0.01209511938645754,95,0.21691765156582407,0.00456978696498095,13.01304523110089,207292925,791194.3702290077,393,0.0297132548552658,473320.99449695274,0.897354074372304,0.00456978696498095,246091.5567382638,3429392.489436722,13.194107876562637,625.3514380627677,2404385.0278374106,77,393.5252112006228,71.75951935985151,414.19264046599926,3195.9942433540755,8.121447247568412,0.12959743007275248,44537.5647978795,5771.953939503871,0,NA
L08,500,0.9604170464133255,0.008309509740144027,0.010873382225638741,0.526101192704828,127910.68045120158,0.7662612127488034,0.14316774233430057,0.909428955083104,1714.0071424039381,46.87857371493459,NA,1,0,1,0,0,0.004170736,168593300,135756700,304350000,0.8238618421052631,1998.8608058608056,1979.5,3481.604395604395,3.888888888888889,322,291,5726311.764705871,3032936.470588236,665.5599689294088,203973.6557749595,457284.11293961137,253310.4571646518,0.4838031357534249,0.4372258152305796,11.523811381425531,11.11704656149026,13.005321242248275,0.01670329809554601,0.01954041987105696,0.017314459882499,199,0.2989963478724582,0.00456978696498095,13.331727561803532,319626988,965640.4471299094,466,0.02003084347643139,480237.69896218105,0.7001623020530932,0.00456978696498095,242202.2545729004,3333039.477464468,12.888541798201734,630.1131178910356,2464354.253916138,69,384.3790070321691,72.66708246646695,397.7266777071709,3510.177602505803,9.13207417233385,0.11330671058445778,48304.91996325315,5473.2715860817225,0,NA
L08,1000,0.9241950859592815,0.019471660771009876,0.021805517364238563,0.378103211537067,107697.68650188687,0.8047888080938753,0.14235521918672558,0.9471440272806009,1668.392157676463,39.248522989734106,NA,1,0,0,1,0,0.004170736,218976070,212204800,431180870,0.6087828467153285,1996.246753246753,NA,3028.732463295269,3.567479674796748,698,635,7238940.0000000065,3782837.6470588217,854.0374524352961,248472.47552773703,504873.49093471665,256401.01540697963,0.8172943680744283,0.7435271113571089,11.8536504291638,11.288436280411728,12.807979307321864,0.0132177297941942,0.01499697615227504,0.0138795440356427,541,0.6334616806995211,0.00456978696498095,12.94999435567719,455737293,604426.1180371352,1060,0.01516326282735043,533626.8236251943,1.2411633669898194,0.00456978696498095,221238.62991580137,3046300.171257308,11.647539768109748,534.2318549601266,2467767.258822975,73,414.1247435204213,72.62535452128111,362.7993010433947,3030.6661632301552,7.318244588494885,0.1197094241012394,41730.13933229189,4995.49094713314,0,NA
L08,1500,0.9425073686195051,0.01655960508069375,0.016976313607892396,0.39488898853441934,106007.67912298162,0.8340155252731994,0.13828962412070844,0.9723051493939077,1756.8988166280024,35.87492448205512,NA,1,0,0,0,1,0.004170736,181103340,189380190,370483530,0.6911253012048193,2000.0905587668592,1988,3144.1078998073217,3.8197674418604657,619,538,8767362.352941193,4785172.9411764685,984.0388255411808,192451.94913508487,376492.7972188997,184040.8480838148,0.629040220704275,0.5467263953778675,11.705524996307116,10.74568297190571,12.694925030566957,0.01091997865632591,0.01290083754935713,0.01189538938148051,407,0.413601566763554,0.00456978696498095,12.8320424942221,381573547,589758.1870170016,943,0.01304017906728934,387762.69502389827,0.9582955220099052,0.00456978696498095,335770.4692720809,4550811.441753844,17.396077745723694,900.3271964332547,2605927.562036629,92,372.9427152731502,73.78254923756583,521.422584154966,3649.679013826966,9.786165178622332,0.14286806652846293,49465.34175819396,7067.017737162809,0,NA
L09,0,0.9491605960565767,0.006824544805317411,0.009428018925414842,0.3523308665559699,96027.03088927604,0.4780997451895422,0.12964355343909342,0.6077432986286356,1242.9990500651782,34.87976719130838,NA,1,1,0,0,0,2.61e-4,300130270,299298000,599428270,1.2492216981132076,1987.9283720930232,1998.4,1927.1994408201303,2.7453007518796992,1407,1165,18522974.11764697,13964417.64705881,1126.4648894470404,265696.6966337669,532132.2267702881,266435.53013652127,1.249040261424099,1.034208887390956,8.016984611715078,9.755345840314758,11.84306395962644,0.00866014194646001,0.01051347811243364,0.00711694140387319,615,0.5459557645883588,3.876942553242901e-4,12.405681156487129,609706239,419330.288170564,2099,0.01101293193663304,541256.3185163214,1.8633514632048216,3.876942553242901e-4,350811.31017413037,5887119.833326241,20.58546216274714,1632.5427715905512,9523470.65551306,554,214.8864435768151,59.58963297948038,149.06923335369615,633.2334118666613,2.946828107564172,0.23540961446469813,10626.570096256752,2501.5967694418923,0,NA
L09,500,0.921731996058246,0.014815139982848086,0.015090469047893636,0.3449855132437619,88846.80931475086,0.5590968297097301,0.13981527969627225,0.6989121094060023,1092.389338957913,37.84277486452755,NA,1,0,1,0,0,2.61e-4,508300660,623671960,1131972620,1.3685857664233576,1989.6864481842335,1997.2727272727273,2374.606477373558,3.3180400890868595,2792,2458,20025494.11764709,10748054.117647052,2292.548198400009,272043.11797469144,493761.75418689754,221718.63621220607,1.2178588009397415,1.072169388506406,10.39366445498309,10.268739186650752,12.19818663845981,0.00447918137285724,0.00532079833565682,0.00453367325591537,1814,0.7912592639343451,3.876942553242901e-4,12.525689475703802,1045951463,411467.9240755311,3710,0.00546365371268774,456239.682869036,1.618286587208611,3.876942553242901e-4,540348.3719163906,9283853.406960636,30.362595659672788,2477.240844242308,5236107.448520396,725,218.12508588831307,58.20302715155547,417.6139299382221,745.3080991950216,3.4168839230928385,0.5603238853693804,12805.315044083636,7175.123878879922,0,NA
L09,1000,0.9371563758869506,0.018247349619433334,0.016582561186979424,0.3511432156141689,91228.03873405227,0.6777028640350042,0.1588950651909548,0.836597929225959,1214.3199066180584,28.753822468345124,NA,1,0,0,1,0,2.61e-4,352077360,640927800,993005160,1.292719887955182,1989.8865946632784,1993.2857142857144,1976.2222575516696,3.0983029138648734,3658,3385,21570656.47058826,11298585.882352944,2538.3313630588286,252499.6575812099,391203.9123226899,138704.25474148002,1.4411042046109808,1.333553234720659,9.911992121025357,10.608694520738572,11.896472541298955,0.00417939701456255,0.00468672952414024,0.00390492441817401,2800,1.103086870669969,3.876942553242901e-4,12.365197874007988,1037945270,316929.8534351145,4573,0.00487138836716229,408908.49993249855,1.80157723556206,3.876942553242901e-4,338982.5738127873,6237535.411668093,20.076524498200477,1598.7357261106667,2766319.340746143,316,212.031649932193,54.34559508530851,495.8893018061208,1072.7296639645167,5.05929027250211,0.46226865767228714,19739.036112873713,9124.737727642932,0,NA
L09,1500,0.9263194192930045,0.015402057548406761,0.02787527514999077,0.35199175481384615,91730.09870862743,0.6818058135937123,0.17359924859423742,0.8554050621879496,1175.4754267518722,29.072132946219355,NA,1,0,0,0,1,2.61e-4,211014900,370599000,581613900,1.019978494623656,1991.8663594470047,1993.2727272727273,2044.8235294117649,3.1512507271669574,1989,1865,23109229.41176467,12158509.411764717,2706.0324191999885,136952.90469194154,214932.34740031252,77979.44270837097,0.7350244534720054,0.6892009078558522,9.376660048851187,10.714879672887085,11.911861715771298,0.00395962723759785,0.00440196563472544,0.0034650952377072,1400,0.5173626117952778,3.876942553242901e-4,12.360585382392111,682033433,332699.2356097561,2793,0.00456778909768065,252041.85587755687,1.0321384105315792,3.876942553242901e-4,298167.2904656365,6035257.866083647,20.08170578913569,1522.4294851228697,3322273.3895849157,281,195.8496556847574,49.40423376791371,363.190358089836,1061.0935603759308,5.417898523568931,0.3422792971820154,21477.78600029768,7351.4014972076175,0,NA
M01,0,0.7975557917109458,0.12858660998937302,0.0563230605738576,0.24973432518597238,57833,0.5043478260869565,0.12173913043478261,0.6260869565217392,1233,51,NA,1,1,0,0,0,0.00887264,71237310,97287710,168525020,1.1270491803278688,1985.6750700280113,1993.2941176470588,2667.644257703081,3.7344632768361583,366,358,5419436.47058824,2739564.705882354,662.2231117764713,146910.77413323315,254483.7487594127,107572.97462617952,0.5526838213456082,0.5406033006604583,11.728025077953422,12.132312083895174,12.935642910520118,0.01832058088602372,0.01953366271953137,0.01771008119377164,339,0.5119120640332272,0.01166290993506723,12.818145737086168,95671581,434870.8227272727,414,0.01935623434026694,144470.31415643683,0.6251669454565076,0.01166290993506723,72651.10864450126,3187920.7554593743,11.504229785559708,1347.6568955341334,3387831.1489042044,264,53.90920262067635,22.789496420224648,86.78210265316628,275.1935933503836,5.104760967932323,0.3153492841044198,12075.457407043084,3807.98684854445,0,NA
M01,0,0.7975557917109458,0.12858660998937302,0.0563230605738576,0.24973432518597238,57833,0.5043478260869565,0.12173913043478261,0.6260869565217392,1233,51,NA,1,1,0,0,0,0.00861009,71237310,97287710,168525020,1.1270491803278688,1985.6750700280113,1993.2941176470588,2667.644257703081,3.7344632768361583,366,358,5419436.47058824,2739564.705882354,662.2231117764713,146910.77413323315,254483.7487594127,107572.97462617952,0.5526838213456082,0.5406033006604583,11.728025077953422,12.132312083895174,12.935642910520118,0.01832058088602372,0.01953366271953137,0.01771008119377164,339,0.5119120640332272,0.01166290993506723,12.818145737086168,95671581,434870.8227272727,414,0.01935623434026694,144470.31415643683,0.6251669454565076,0.01166290993506723,72651.10864450126,3187920.7554593743,11.504229785559708,1347.6568955341334,3387831.1489042044,264,53.90920262067635,22.789496420224648,86.78210265316628,275.1935933503836,5.104760967932323,0.3153492841044198,12075.457407043084,3807.98684854445,0,NA
